Date ,series ,OPEN ,HIGH ,LOW ,PREV. CLOSE ,ltp ,close ,vwap ,52W H ,52W L ,VOLUME ,VALUE ,No of trades 
25-May-15,EQ,"6,926.00","7,013.90","6,905.00","6,995.90","6,946.70","6,936.60","6,940.63","7,505.00","4,722.75",12915,"8,96,38,180.00",4883
22-May-15,EQ,"6,950.00","7,119.50","6,928.05","6,948.90","6,995.00","6,995.90","7,014.45","7,505.00","4,525.00",42396,"29,73,84,585.85",10751
21-May-15,EQ,"6,874.90","6,999.00","6,830.00","6,961.60","6,971.00","6,948.90","6,897.59","7,505.00","4,525.00",30907,"21,31,83,866.50",7942
20-May-15,EQ,"7,068.70","7,116.30","6,855.00","7,028.70","6,950.00","6,961.60","6,944.61","7,505.00","4,525.00",30255,"21,01,09,060.45",10509
19-May-15,EQ,"7,100.00","7,157.95","6,902.50","7,077.35","7,059.60","7,028.70","7,081.83","7,505.00","4,525.00",26114,"18,49,34,811.95",5951
18-May-15,EQ,"7,100.10","7,349.00","6,941.00","7,031.30","7,100.00","7,077.35","7,077.73","7,505.00","4,525.00",37666,"26,65,89,826.00",9232
15-May-15,EQ,"6,875.00","7,050.00","6,860.15","6,854.50","7,026.00","7,031.30","7,010.12","7,505.00","4,525.00",23138,"16,22,00,245.65",4348
14-May-15,EQ,"6,705.00","6,919.70","6,705.00","6,701.50","6,852.40","6,854.50","6,836.96","7,505.00","4,525.00",20242,"13,83,93,714.50",5390
13-May-15,EQ,"6,705.30","6,810.65","6,650.00","6,704.45","6,690.00","6,701.50","6,710.05","7,505.00","4,525.00",34511,"23,15,70,657.80",8486
12-May-15,EQ,"6,812.20","6,845.00","6,680.00","6,806.30","6,724.95","6,704.45","6,778.47","7,505.00","4,525.00",38069,"25,80,49,719.45",7039
11-May-15,EQ,"6,856.90","6,870.00","6,763.20","6,796.30","6,840.00","6,806.30","6,796.21","7,505.00","4,525.00",39358,"26,74,85,092.45",7560
08-May-15,EQ,"6,761.00","6,869.95","6,761.00","6,767.55","6,790.00","6,796.30","6,795.55","7,505.00","4,525.00",22452,"15,25,73,787.20",6415
07-May-15,EQ,"6,850.00","6,850.00","6,725.00","6,802.75","6,770.00","6,767.55","6,773.10","7,505.00","4,525.00",28509,"19,30,94,437.55",5303
06-May-15,EQ,"6,809.40","6,820.00","6,756.25","6,807.40","6,805.75","6,802.75","6,795.50","7,505.00","4,525.00",17433,"11,84,65,964.70",5791
05-May-15,EQ,"6,809.00","6,835.00","6,772.00","6,801.45","6,797.00","6,807.40","6,803.54","7,505.00","4,525.00",14582,"9,92,09,157.50",3237
04-May-15,EQ,"6,660.00","6,810.00","6,623.40","6,572.60","6,809.80","6,801.45","6,749.20","7,505.00","4,525.00",16941,"11,43,38,146.50",4909
30-Apr-15,EQ,"6,565.20","6,709.95","6,525.90","6,565.45","6,579.00","6,572.60","6,623.36","7,505.00","4,525.00",42919,"28,42,67,877.30",13994
29-Apr-15,EQ,"6,879.95","6,879.95","6,525.00","6,836.85","6,580.00","6,565.45","6,641.51","7,505.00","4,525.00",41655,"27,66,51,962.15",9840
28-Apr-15,EQ,"6,840.00","6,849.90","6,795.45","6,848.10","6,817.25","6,836.85","6,837.98","7,505.00","4,525.00",25326,"17,31,78,651.60",6746
27-Apr-15,EQ,"6,849.00","6,868.00","6,760.90","6,849.75","6,825.00","6,848.10","6,839.38","7,505.00","4,525.00",34239,"23,41,73,372.25",6933
24-Apr-15,EQ,"6,950.00","6,950.00","6,780.10","6,908.70","6,832.70","6,849.75","6,854.13","7,505.00","4,525.00",10639,"7,29,21,137.95",3551
23-Apr-15,EQ,"6,934.00","6,934.00","6,866.00","6,872.05","6,910.00","6,908.70","6,892.12","7,505.00","4,525.00",35827,"24,69,23,814.40",7947
22-Apr-15,EQ,"6,887.00","6,940.00","6,825.30","6,887.85","6,830.15","6,872.05","6,888.67","7,505.00","4,525.00",17374,"11,96,83,703.35",7004
21-Apr-15,EQ,"6,999.80","6,999.80","6,865.00","6,953.20","6,887.85","6,887.85","6,898.18","7,505.00","4,525.00",11133,"7,67,97,470.10",5340
20-Apr-15,EQ,"7,001.00","7,010.00","6,900.00","7,000.85","6,965.00","6,953.20","6,971.14","7,505.00","4,525.00",15258,"10,63,65,604.60",5163
17-Apr-15,EQ,"7,024.25","7,053.00","6,990.00","7,026.80","7,000.00","7,000.85","7,011.56","7,505.00","4,525.00",14346,"10,05,87,909.15",3704
16-Apr-15,EQ,"7,068.40","7,095.00","6,990.00","7,068.40","7,040.00","7,026.80","7,035.88","7,505.00","4,525.00",26406,"18,57,89,461.95",8455
15-Apr-15,EQ,"7,101.00","7,109.35","7,025.00","7,098.55","7,070.00","7,068.40","7,090.36","7,505.00","4,525.00",23427,"16,61,05,845.60",8689
13-Apr-15,EQ,"7,119.95","7,119.95","7,066.20","7,098.50","7,075.05","7,098.55","7,099.10","7,505.00","4,525.00",29502,"20,94,37,539.10",8602
10-Apr-15,EQ,"7,122.00","7,139.70","7,065.00","7,101.00","7,066.00","7,098.50","7,108.07","7,505.00","4,525.00",44957,"31,95,57,307.05",11980
09-Apr-15,EQ,"7,060.00","7,112.00","7,060.00","7,046.20","7,099.85","7,101.00","7,100.30","7,505.00","4,525.00",30467,"21,63,24,926.95",5912
08-Apr-15,EQ,"7,146.00","7,168.15","7,010.00","7,157.45","7,015.10","7,046.20","7,084.61","7,505.00","4,525.00",12695,"8,99,39,159.35",4558
07-Apr-15,EQ,"7,121.40","7,174.95","7,064.15","7,121.35","7,125.00","7,157.45","7,136.35","7,505.00","4,525.00",17718,"12,64,41,912.05",4542
06-Apr-15,EQ,"6,988.90","7,150.00","6,926.40","6,923.15","7,100.00","7,121.35","7,065.81","7,505.00","4,525.00",24913,"17,60,30,481.70",6516
01-Apr-15,EQ,"7,051.00","7,059.95","6,870.00","6,947.35","6,890.20","6,923.15","6,975.99","7,505.00","4,525.00",13749,"9,59,12,895.80",3889
31-Mar-15,EQ,"6,950.00","7,132.00","6,827.60","6,944.00","7,132.00","6,947.35","6,929.16","7,505.00","4,525.00",64200,"44,48,52,205.50",13622
30-Mar-15,EQ,"6,840.00","6,999.00","6,840.00","6,815.05","6,903.85","6,944.00","6,924.93","7,505.00","4,525.00",45193,"31,29,58,407.90",6142
27-Mar-15,EQ,"6,898.00","6,916.95","6,771.00","6,845.20","6,801.00","6,815.05","6,809.16","7,505.00","4,525.00",26243,"17,86,92,905.85",8106
26-Mar-15,EQ,"7,020.00","7,030.90","6,765.00","7,041.80","6,846.95","6,845.20","6,902.90","7,505.00","4,525.00",42361,"29,24,13,544.35",12192
25-Mar-15,EQ,"6,972.00","7,094.95","6,972.00","7,021.65","7,020.00","7,041.80","7,039.19","7,505.00","4,525.00",27132,"19,09,87,391.70",5586
24-Mar-15,EQ,"7,185.00","7,190.00","6,990.00","7,133.90","7,037.95","7,021.65","7,055.11","7,505.00","4,525.00",26775,"18,89,00,637.20",5327
23-Mar-15,EQ,"7,284.00","7,284.40","7,090.00","7,264.10","7,133.90","7,133.90","7,138.38","7,505.00","4,525.00",23625,"16,86,44,185.90",6084
20-Mar-15,EQ,"7,400.00","7,400.00","7,225.00","7,367.35","7,230.00","7,264.10","7,269.58","7,505.00","4,525.00",27446,"19,95,20,925.65",8158
19-Mar-15,EQ,"7,420.00","7,420.00","7,321.00","7,408.40","7,334.15","7,367.35","7,380.01","7,505.00","4,525.00",27013,"19,93,56,185.50",5248
18-Mar-15,EQ,"7,410.00","7,420.00","7,366.00","7,389.25","7,389.05","7,408.40","7,409.07","7,505.00","4,525.00",49611,"36,75,71,354.45",5591
17-Mar-15,EQ,"7,300.00","7,400.00","7,300.00","7,276.80","7,360.30","7,389.25","7,372.49","7,505.00","4,525.00",27094,"19,97,50,342.05",6857
16-Mar-15,EQ,"7,347.90","7,347.90","7,255.00","7,299.00","7,270.00","7,276.80","7,297.78","7,505.00","4,525.00",12723,"9,28,49,656.75",3762
13-Mar-15,EQ,"7,355.35","7,357.70","7,254.05","7,328.90","7,280.00","7,299.00","7,299.05","7,505.00","4,525.00",21515,"15,70,39,091.25",7190
12-Mar-15,EQ,"7,300.10","7,379.90","7,300.10","7,280.70","7,310.00","7,328.90","7,331.48","7,505.00","4,525.00",13701,"10,04,48,633.40",4678
11-Mar-15,EQ,"7,389.60","7,445.75","7,253.00","7,397.15","7,275.00","7,280.70","7,308.77","7,505.00","4,525.00",19345,"14,13,88,077.90",4724
10-Mar-15,EQ,"7,386.90","7,505.00","7,349.45","7,384.30","7,370.00","7,397.15","7,442.40","7,505.00","4,525.00",18258,"13,58,83,249.80",6283
09-Mar-15,EQ,"7,297.00","7,425.00","7,235.00","7,295.95","7,379.45","7,384.30","7,324.80","7,430.00","4,525.00",21576,"15,80,39,900.10",5958
05-Mar-15,EQ,"7,300.00","7,366.45","7,246.30","7,299.75","7,294.80","7,295.95","7,302.15","7,430.00","4,525.00",30384,"22,18,68,615.30",5617
04-Mar-15,EQ,"7,164.00","7,319.00","7,112.95","7,096.25","7,267.00","7,299.75","7,270.01","7,430.00","4,525.00",45281,"32,91,93,467.55",17840
03-Mar-15,EQ,"7,040.00","7,160.50","6,932.30","6,990.05","7,112.00","7,096.25","7,039.28","7,430.00","4,525.00",26243,"18,47,31,819.20",6071
02-Mar-15,EQ,"7,049.90","7,049.90","6,949.95","7,023.90","6,972.70","6,990.05","6,993.30","7,430.00","4,525.00",26080,"18,23,85,265.15",8653
28-Feb-15,EQ,"7,069.95","7,098.00","7,007.00","7,020.90","7,028.00","7,023.90","7,043.42","7,430.00","4,525.00",4177,"2,94,20,378.75",918
27-Feb-15,EQ,"7,044.65","7,058.90","6,999.50","7,019.40","7,020.00","7,020.90","7,018.85","7,430.00","4,525.00",65642,"46,07,31,454.95",11035
26-Feb-15,EQ,"7,099.70","7,099.70","6,950.00","7,052.50","7,025.00","7,019.40","7,016.20","7,430.00","4,525.00",25702,"18,03,30,415.25",6996
25-Feb-15,EQ,"7,024.20","7,075.00","7,010.00","7,009.75","7,033.05","7,052.50","7,049.50","7,430.00","4,525.00",42946,"30,27,47,720.90",8236
24-Feb-15,EQ,"7,001.90","7,079.85","6,930.00","6,999.45","7,010.00","7,009.75","7,010.00","7,430.00","4,525.00",58297,"40,86,61,907.35",6168
23-Feb-15,EQ,"7,205.20","7,205.20","6,962.50","7,176.70","7,000.00","6,999.45","7,024.64","7,430.00","4,525.00",29209,"20,51,82,636.35",6397
20-Feb-15,EQ,"7,051.00","7,237.70","7,025.00","7,041.70","7,164.00","7,176.70","7,106.03","7,430.00","4,525.00",134761,"95,76,16,226.95",4794
19-Feb-15,EQ,"7,175.00","7,175.00","7,013.70","7,169.30","7,017.00","7,041.70","7,074.00","7,430.00","4,525.00",11509,"8,14,14,710.25",4143
18-Feb-15,EQ,"7,150.00","7,225.00","7,060.05","7,147.35","7,150.00","7,169.30","7,139.98","7,430.00","4,525.00",32189,"22,98,28,790.05",7446
16-Feb-15,EQ,"7,226.00","7,272.00","7,102.30","7,033.65","7,122.00","7,147.35","7,179.42","7,430.00","4,525.00",23895,"17,15,52,221.90",7104
13-Feb-15,EQ,"6,839.90","7,097.80","6,830.00","6,824.60","7,052.00","7,033.65","6,972.48","7,430.00","4,525.00",28685,"20,00,05,447.95",8122
12-Feb-15,EQ,"6,885.00","6,970.00","6,780.30","6,881.05","6,799.00","6,824.60","6,856.93","7,430.00","4,525.00",12887,"8,83,65,261.15",2981
11-Feb-15,EQ,"6,899.00","7,000.00","6,805.00","6,794.15","6,860.00","6,881.05","6,905.71","7,430.00","4,525.00",13708,"9,46,63,435.20",3177
10-Feb-15,EQ,"6,900.00","7,018.00","6,767.00","6,835.40","6,810.00","6,794.15","6,869.61","7,430.00","4,525.00",15902,"10,92,40,613.55",3969
09-Feb-15,EQ,"6,890.00","6,930.00","6,760.05","6,884.55","6,823.00","6,835.40","6,820.45","7,430.00","4,525.00",15551,"10,60,64,785.60",4350
06-Feb-15,EQ,"6,900.00","6,970.00","6,850.00","6,899.15","6,894.90","6,884.55","6,922.33","7,430.00","4,525.00",8881,"6,14,77,234.30",2419
05-Feb-15,EQ,"7,050.00","7,050.00","6,810.00","6,977.75","6,880.00","6,899.15","6,962.27","7,430.00","4,525.00",17043,"11,86,58,018.35",5380
04-Feb-15,EQ,"7,078.00","7,139.15","6,956.00","7,078.50","6,980.05","6,977.75","7,012.00","7,430.00","4,525.00",6588,"4,61,95,068.55",1988
03-Feb-15,EQ,"7,111.00","7,190.00","6,950.00","7,059.65","7,090.00","7,078.50","7,060.97","7,430.00","4,525.00",18909,"13,35,15,966.55",5641
02-Feb-15,EQ,"7,113.80","7,161.55","6,976.35","7,113.05","7,050.00","7,059.65","7,046.16","7,430.00","4,525.00",24716,"17,41,52,958.55",7571
30-Jan-15,EQ,"7,220.00","7,220.00","7,100.00","7,214.45","7,115.00","7,113.05","7,128.64","7,430.00","4,525.00",30387,"21,66,18,092.25",11861
29-Jan-15,EQ,"7,300.00","7,364.90","7,148.00","7,304.05","7,210.10","7,214.45","7,222.36","7,430.00","4,525.00",22040,"15,91,80,879.55",8641
28-Jan-15,EQ,"7,345.00","7,421.00","7,215.05","7,350.05","7,265.00","7,304.05","7,295.78","7,430.00","4,525.00",23762,"17,33,62,373.75",6351
27-Jan-15,EQ,"7,258.30","7,430.00","7,255.95","7,258.35","7,345.00","7,350.05","7,361.54","7,430.00","4,525.00",45350,"33,38,45,782.55",8308
23-Jan-15,EQ,"7,148.00","7,290.00","7,148.00","7,097.05","7,254.00","7,258.35","7,253.39","7,290.00","4,525.00",45866,"33,26,84,003.60",7743
22-Jan-15,EQ,"7,075.00","7,170.00","7,052.00","7,080.00","7,109.00","7,097.05","7,107.78","7,170.00","4,525.00",54149,"38,48,78,984.25",9136
21-Jan-15,EQ,"7,087.75","7,120.00","7,038.10","7,074.50","7,080.00","7,080.00","7,072.58","7,120.00","4,525.00",31104,"21,99,85,418.65",7006
20-Jan-15,EQ,"7,073.00","7,110.00","7,000.00","7,073.95","7,030.00","7,074.50","7,066.89","7,110.00","4,525.00",28431,"20,09,18,858.65",5706
19-Jan-15,EQ,"7,005.00","7,100.00","6,984.55","6,985.20","7,070.00","7,073.95","7,063.62","7,100.00","4,525.00",35414,"25,01,50,923.00",5279
16-Jan-15,EQ,"6,762.00","7,005.00","6,740.05","6,809.10","6,988.00","6,985.20","6,969.17","7,005.00","4,525.00",49852,"34,74,26,906.10",9559
15-Jan-15,EQ,"6,869.20","6,940.00","6,761.05","6,781.85","6,805.00","6,809.10","6,823.30","6,940.00","4,525.00",59753,"40,77,12,942.75",5405
14-Jan-15,EQ,"6,735.00","6,930.00","6,684.95","6,714.65","6,796.00","6,781.85","6,834.26","6,930.00","4,525.00",37403,"25,56,21,857.70",6565
13-Jan-15,EQ,"6,470.00","6,741.00","6,470.00","6,462.75","6,695.00","6,714.65","6,681.20","6,741.00","4,525.00",55108,"36,81,87,785.40",9086
12-Jan-15,EQ,"6,420.00","6,520.00","6,385.50","6,386.35","6,480.00","6,462.75","6,446.97","6,620.00","4,525.00",47557,"30,65,98,750.70",7331
09-Jan-15,EQ,"6,370.00","6,479.95","6,273.50","6,300.45","6,450.00","6,386.35","6,363.99","6,620.00","4,525.00",20492,"13,04,10,950.05",6165
08-Jan-15,EQ,"6,275.00","6,345.00","6,275.00","6,272.95","6,290.00","6,300.45","6,315.83","6,620.00","4,525.00",7524,"4,75,20,310.35",2290
07-Jan-15,EQ,"6,265.00","6,308.95","6,247.55","6,246.80","6,299.90","6,272.95","6,281.88","6,620.00","4,525.00",35673,"22,40,93,559.60",3670
06-Jan-15,EQ,"6,296.00","6,313.05","6,220.00","6,334.90","6,240.25","6,246.80","6,260.45","6,620.00","4,525.00",13159,"8,23,81,283.40",5097
05-Jan-15,EQ,"6,370.00","6,370.00","6,290.00","6,331.50","6,320.00","6,334.90","6,322.39","6,620.00","4,525.00",10690,"6,75,86,375.30",2987
02-Jan-15,EQ,"6,256.05","6,366.50","6,256.05","6,317.95","6,303.00","6,331.50","6,333.39","6,620.00","4,525.00",6843,"4,33,39,401.85",2671
01-Jan-15,EQ,"6,385.00","6,400.00","6,300.00","6,384.85","6,325.00","6,317.95","6,355.84","6,620.00","4,525.00",3025,"1,92,26,407.50",938
31-Dec-14,EQ,"6,202.50","6,425.05","6,190.00","6,247.60","6,380.00","6,384.85","6,325.74","6,620.00","4,525.00",19425,"12,28,77,496.85",4298
30-Dec-14,EQ,"6,140.60","6,274.55","6,140.60","6,148.05","6,234.05","6,247.60","6,209.47","6,620.00","4,525.00",10524,"6,53,48,498.95",3039
29-Dec-14,EQ,"6,122.00","6,207.85","6,122.00","6,155.45","6,140.00","6,148.05","6,170.61","6,620.00","4,525.00",6806,"4,19,97,185.10",1708
26-Dec-14,EQ,"6,106.00","6,190.00","6,106.00","6,143.65","6,140.00","6,155.45","6,160.95","6,620.00","4,525.00",9234,"5,68,90,251.70",2502
24-Dec-14,EQ,"6,152.30","6,230.00","6,080.00","6,201.55","6,170.00","6,143.65","6,149.64","6,620.00","4,525.00",16084,"9,89,10,837.25",3310
23-Dec-14,EQ,"6,207.00","6,280.00","6,170.00","6,251.80","6,203.90","6,201.55","6,203.05","6,620.00","4,525.00",7627,"4,73,10,664.25",2446
22-Dec-14,EQ,"6,250.00","6,287.75","6,180.00","6,177.80","6,255.00","6,251.80","6,246.65","6,620.00","4,525.00",12987,"8,11,25,255.40",2891
19-Dec-14,EQ,"6,215.00","6,275.00","6,120.00","6,151.50","6,180.00","6,177.80","6,188.01","6,620.00","4,525.00",27382,"16,94,40,215.25",4958
18-Dec-14,EQ,"6,137.90","6,189.00","6,055.00","6,052.10","6,140.00","6,151.50","6,138.68","6,620.00","4,525.00",9283,"5,69,85,372.05",2837
17-Dec-14,EQ,"6,036.00","6,139.90","5,990.00","6,036.55","6,120.00","6,052.10","6,048.02","6,620.00","4,525.00",8243,"4,98,53,820.00",2487
16-Dec-14,EQ,"6,100.00","6,199.95","5,985.45","6,118.45","6,030.00","6,036.55","6,054.52","6,620.00","4,525.00",16607,"10,05,47,374.70",5687
15-Dec-14,EQ,"6,290.00","6,290.00","6,082.25","6,282.35","6,100.00","6,118.45","6,156.80","6,620.00","4,525.00",9859,"6,06,99,845.45",2713
12-Dec-14,EQ,"6,300.00","6,329.20","6,230.00","6,265.75","6,230.00","6,282.35","6,293.31","6,620.00","4,525.00",12049,"7,58,28,151.85",4108
11-Dec-14,EQ,"6,313.40","6,359.90","6,225.55","6,313.40","6,330.00","6,265.75","6,295.79","6,620.00","4,525.00",15757,"9,92,02,837.75",5392
10-Dec-14,EQ,"6,265.00","6,350.00","6,260.10","6,305.45","6,305.10","6,313.40","6,311.68","6,620.00","4,525.00",14021,"8,84,96,086.10",3357
09-Dec-14,EQ,"6,300.00","6,375.00","6,221.10","6,335.75","6,250.00","6,305.45","6,292.47","6,620.00","4,525.00",9501,"5,97,84,737.45",2777
08-Dec-14,EQ,"6,260.00","6,350.00","6,260.00","6,303.10","6,336.00","6,335.75","6,336.47","6,620.00","4,525.00",9593,"6,07,85,731.30",2114
05-Dec-14,EQ,"6,335.00","6,379.95","6,260.00","6,342.90","6,270.10","6,303.10","6,323.07","6,620.00","4,525.00",9393,"5,93,92,583.25",2193
04-Dec-14,EQ,"6,325.15","6,375.00","6,290.00","6,325.10","6,290.00","6,342.90","6,341.95","6,620.00","4,525.00",24684,"15,65,44,674.10",1988
03-Dec-14,EQ,"6,219.00","6,340.00","6,219.00","6,200.15","6,315.00","6,325.10","6,314.53","6,620.00","4,525.00",34351,"21,69,10,570.90",6793
02-Dec-14,EQ,"6,120.00","6,215.00","6,111.00","6,156.30","6,195.00","6,200.15","6,174.52","6,620.00","4,525.00",12888,"7,95,77,233.45",4982
01-Dec-14,EQ,"6,191.05","6,292.00","6,067.95","6,204.05","6,100.00","6,156.30","6,247.39","6,620.00","4,525.00",46478,"29,03,66,307.70",5193
28-Nov-14,EQ,"6,200.00","6,300.00","6,160.00","6,225.70","6,230.00","6,204.05","6,211.06","6,620.00","4,525.00",19588,"12,16,62,300.05",3817
27-Nov-14,EQ,"6,239.00","6,309.85","6,202.00","6,260.35","6,241.10","6,225.70","6,238.19","6,620.00","4,525.00",10799,"6,73,66,177.90",2384
26-Nov-14,EQ,"6,338.55","6,410.00","6,240.00","6,338.55","6,245.00","6,260.35","6,285.95","6,620.00","4,525.00",15788,"9,92,42,515.15",3330
25-Nov-14,EQ,"6,280.00","6,435.70","6,269.95","6,304.05","6,388.00","6,338.55","6,311.06","6,620.00","4,525.00",56122,"35,41,89,091.15",7429
24-Nov-14,EQ,"6,273.50","6,319.00","6,201.00","6,336.40","6,300.00","6,304.05","6,273.44","6,620.00","4,525.00",13816,"8,66,73,808.30",3813
21-Nov-14,EQ,"6,110.05","6,345.00","6,110.05","6,158.90","6,337.00","6,336.40","6,283.47","6,620.00","4,525.00",26578,"16,70,02,043.70",6217
20-Nov-14,EQ,"6,100.00","6,179.00","6,050.00","6,078.20","6,125.00","6,158.90","6,130.62","6,620.00","4,525.00",16413,"10,06,21,838.50",4615
19-Nov-14,EQ,"6,125.00","6,238.75","6,039.00","6,159.55","6,080.00","6,078.20","6,137.03","6,620.00","4,525.00",20802,"12,76,62,566.00",4122
18-Nov-14,EQ,"6,292.20","6,344.55","6,140.00","6,292.20","6,160.00","6,159.55","6,207.32","6,620.00","4,525.00",26668,"16,55,36,940.05",4913
17-Nov-14,EQ,"6,333.70","6,337.00","6,220.00","6,316.50","6,290.00","6,292.20","6,274.17","6,620.00","4,525.00",13611,"8,53,97,670.80",2675
14-Nov-14,EQ,"6,330.00","6,375.00","6,280.00","6,332.60","6,325.00","6,316.50","6,326.38","6,620.00","4,525.00",10907,"6,90,01,781.50",2587
13-Nov-14,EQ,"6,355.00","6,398.15","6,283.00","6,327.50","6,304.00","6,332.60","6,334.72","6,620.00","4,525.00",16297,"10,32,36,996.95",4824
12-Nov-14,EQ,"6,491.00","6,491.00","6,305.85","6,465.65","6,320.00","6,327.50","6,384.37","6,620.00","4,525.00",18033,"11,51,29,315.45",4359
11-Nov-14,EQ,"6,353.00","6,500.00","6,344.75","6,351.90","6,464.25","6,465.65","6,459.55","6,620.00","4,525.00",16984,"10,97,09,057.90",2785
10-Nov-14,EQ,"6,447.00","6,450.00","6,300.00","6,434.15","6,330.00","6,351.90","6,358.27","6,620.00","4,525.00",12620,"8,02,41,337.95",2813
07-Nov-14,EQ,"6,379.90","6,450.00","6,257.00","6,353.55","6,445.00","6,434.15","6,386.80","6,620.00","4,525.00",18133,"11,58,11,808.25",4535
05-Nov-14,EQ,"6,400.00","6,400.00","6,280.10","6,362.65","6,350.00","6,353.55","6,346.73","6,620.00","4,525.00",16163,"10,25,82,248.25",3458
03-Nov-14,EQ,"6,261.00","6,402.00","6,167.05","6,257.20","6,400.25","6,362.65","6,269.61","6,620.00","4,525.00",32959,"20,66,39,939.30",7131
31-Oct-14,EQ,"6,133.00","6,300.00","6,099.95","6,133.15","6,286.00","6,257.20","6,214.46","6,620.00","4,525.00",29467,"18,31,21,554.25",6548
30-Oct-14,EQ,"6,061.20","6,189.90","6,061.20","6,128.50","6,099.95","6,133.15","6,129.56","6,620.00","4,525.00",20320,"12,45,52,593.15",4317
29-Oct-14,EQ,"5,947.00","6,150.00","5,925.15","5,948.05","6,132.00","6,128.50","6,066.73","6,620.00","4,525.00",36925,"22,40,14,023.95",8697
28-Oct-14,EQ,"6,142.00","6,149.90","5,920.00","6,099.90","5,955.00","5,948.05","6,033.42","6,620.00","4,525.00",20304,"12,25,02,617.25",5418
27-Oct-14,EQ,"6,010.00","6,139.00","6,001.00","6,009.65","6,110.00","6,099.90","6,069.88","6,620.00","4,525.00",25176,"15,28,15,244.00",6878
23-Oct-14,EQ,"6,020.00","6,022.00","5,970.00","5,971.75","6,004.00","6,009.65","6,000.64","6,620.00","4,525.00",2011,"1,20,67,277.75",417
22-Oct-14,EQ,"6,001.45","6,036.95","5,911.35","5,969.85","5,955.00","5,971.75","5,992.97","6,620.00","4,525.00",7677,"4,60,08,048.10",2144
21-Oct-14,EQ,"5,731.00","5,995.00","5,731.00","5,768.90","5,960.00","5,969.85","5,873.14","6,620.00","4,525.00",21550,"12,65,66,176.35",3364
20-Oct-14,EQ,"5,705.05","5,794.00","5,705.05","5,695.10","5,785.00","5,768.90","5,753.29","6,620.00","4,525.00",10678,"6,14,33,639.15",2039
17-Oct-14,EQ,"5,794.00","5,850.00","5,635.00","5,749.75","5,663.30","5,695.10","5,742.73","6,620.00","4,525.00",19970,"11,46,82,404.10",4529
16-Oct-14,EQ,"5,922.00","5,975.00","5,705.00","5,946.05","5,729.05","5,749.75","5,842.23","6,620.00","4,525.00",23362,"13,64,86,200.40",5720
14-Oct-14,EQ,"6,006.00","6,200.00","5,901.00","6,007.40","5,910.05","5,946.05","6,031.56","6,620.00","4,525.00",20911,"12,61,25,921.15",4729
13-Oct-14,EQ,"5,910.00","6,095.00","5,910.00","5,893.30","6,039.00","6,007.40","6,002.23","6,620.00","4,525.00",20058,"12,03,92,747.95",3481
10-Oct-14,EQ,"5,965.00","6,023.40","5,871.05","6,023.45","5,885.00","5,893.30","5,918.49","6,620.00","4,525.00",17992,"10,64,85,519.30",6139
09-Oct-14,EQ,"5,925.00","6,059.90","5,925.00","5,926.70","5,990.00","6,023.45","6,026.09","6,620.00","4,525.00",12599,"7,59,22,675.20",3254
